ID,sentimiento
67991,positivo
67992,positivo
67993,positivo
67994,negativo
67995,negativo
67996,negativo
67997,negativo
67998,negativo
67999,negativo
68000,negativo
68001,negativo
68002,positivo
68003,positivo
68004,positivo
68005,negativo
68006,positivo
68007,negativo
68008,positivo
68009,positivo
68010,negativo
68011,positivo
68012,negativo
68013,negativo
68014,positivo
68015,negativo
68016,negativo
68017,negativo
68018,positivo
68019,negativo
68020,negativo
68021,negativo
68022,negativo
68023,positivo
68024,positivo
68025,positivo
68026,negativo
68027,positivo
68028,negativo
68029,negativo
68030,positivo
68031,positivo
68032,negativo
68033,positivo
68034,negativo
68035,positivo
68036,negativo
68037,positivo
68038,negativo
68039,positivo
68040,negativo
68041,positivo
68042,positivo
68043,positivo
68044,positivo
68045,negativo
68046,positivo
68047,positivo
68048,positivo
68049,negativo
68050,negativo
68051,negativo
68052,positivo
68053,negativo
68054,negativo
68055,negativo
68056,positivo
68057,negativo
68058,positivo
68059,positivo
68060,positivo
68061,positivo
68062,negativo
68063,positivo
68064,negativo
68065,negativo
68066,negativo
68067,negativo
68068,positivo
68069,negativo
68070,positivo
68071,positivo
68072,negativo
68073,negativo
68074,negativo
68075,negativo
68076,negativo
68077,positivo
68078,negativo
68079,negativo
68080,negativo
68081,positivo
68082,negativo
68083,negativo
68084,negativo
68085,positivo
68086,negativo
68087,negativo
68088,positivo
68089,positivo
68090,positivo
68091,positivo
68092,negativo
68093,positivo
68094,positivo
68095,positivo
68096,positivo
68097,positivo
68098,negativo
68099,negativo
68100,positivo
68101,positivo
68102,positivo
68103,positivo
68104,positivo
68105,positivo
68106,negativo
68107,positivo
68108,positivo
68109,positivo
68110,positivo
68111,positivo
68112,positivo
68113,negativo
68114,positivo
68115,positivo
68116,positivo
68117,negativo
68118,positivo
68119,positivo
68120,positivo
68121,positivo
68122,positivo
68123,positivo
68124,negativo
68125,positivo
68126,positivo
68127,negativo
68128,negativo
68129,positivo
68130,positivo
68131,positivo
68132,positivo
68133,negativo
68134,positivo
68135,positivo
68136,negativo
68137,negativo
68138,positivo
68139,positivo
68140,negativo
68141,positivo
68142,positivo
68143,negativo
68144,negativo
68145,negativo
68146,positivo
68147,negativo
68148,negativo
68149,negativo
68150,positivo
68151,positivo
68152,positivo
68153,positivo
68154,positivo
68155,positivo
68156,negativo
68157,negativo
68158,positivo
68159,negativo
68160,positivo
68161,positivo
68162,positivo
68163,positivo
68164,positivo
68165,positivo
68166,negativo
68167,positivo
68168,positivo
68169,positivo
68170,negativo
68171,positivo
68172,positivo
68173,positivo
68174,positivo
68175,negativo
68176,positivo
68177,positivo
68178,positivo
68179,positivo
68180,negativo
68181,negativo
68182,negativo
68183,positivo
68184,positivo
68185,negativo
68186,negativo
68187,positivo
68188,positivo
68189,positivo
68190,negativo
68191,negativo
68192,positivo
68193,negativo
68194,positivo
68195,positivo
68196,positivo
68197,positivo
68198,negativo
68199,positivo
68200,positivo
68201,negativo
68202,negativo
68203,positivo
68204,positivo
68205,negativo
68206,positivo
68207,negativo
68208,negativo
68209,positivo
68210,negativo
68211,positivo
68212,negativo
68213,negativo
68214,negativo
68215,negativo
68216,negativo
68217,positivo
68218,positivo
68219,positivo
68220,positivo
68221,positivo
68222,negativo
68223,positivo
68224,positivo
68225,positivo
68226,positivo
68227,negativo
68228,positivo
68229,negativo
68230,positivo
68231,negativo
68232,negativo
68233,negativo
68234,negativo
68235,positivo
68236,positivo
68237,negativo
68238,positivo
68239,negativo
68240,positivo
68241,negativo
68242,negativo
68243,positivo
68244,positivo
68245,positivo
68246,negativo
68247,positivo
68248,negativo
68249,negativo
68250,positivo
68251,positivo
68252,negativo
68253,negativo
68254,positivo
68255,negativo
68256,positivo
68257,negativo
68258,negativo
68259,negativo
68260,positivo
68261,negativo
68262,negativo
68263,positivo
68264,negativo
68265,positivo
68266,positivo
68267,negativo
68268,positivo
68269,positivo
68270,positivo
68271,positivo
68272,negativo
68273,positivo
68274,positivo
68275,negativo
68276,positivo
68277,negativo
68278,negativo
68279,negativo
68280,positivo
68281,positivo
68282,positivo
68283,negativo
68284,negativo
68285,positivo
68286,positivo
68287,negativo
68288,positivo
68289,negativo
68290,negativo
68291,negativo
68292,positivo
68293,positivo
68294,positivo
68295,negativo
68296,positivo
68297,positivo
68298,positivo
68299,positivo
68300,negativo
68301,positivo
68302,positivo
68303,negativo
68304,positivo
68305,positivo
68306,negativo
68307,negativo
68308,positivo
68309,positivo
68310,negativo
68311,negativo
68312,negativo
68313,negativo
68314,positivo
68315,positivo
68316,negativo
68317,negativo
68318,positivo
68319,negativo
68320,negativo
68321,positivo
68322,negativo
68323,negativo
68324,positivo
68325,negativo
68326,positivo
68327,negativo
68328,negativo
68329,positivo
68330,positivo
68331,positivo
68332,positivo
68333,negativo
68334,positivo
68335,negativo
68336,negativo
68337,positivo
68338,negativo
68339,negativo
68340,positivo
68341,positivo
68342,positivo
68343,positivo
68344,positivo
68345,positivo
68346,negativo
68347,positivo
68348,negativo
68349,negativo
68350,negativo
68351,negativo
68352,negativo
68353,positivo
68354,negativo
68355,negativo
68356,positivo
68357,positivo
68358,negativo
68359,negativo
68360,positivo
68361,negativo
68362,negativo
68363,positivo
68364,negativo
68365,positivo
68366,negativo
68367,positivo
68368,negativo
68369,negativo
68370,positivo
68371,positivo
68372,positivo
68373,positivo
68374,negativo
68375,negativo
68376,negativo
68377,positivo
68378,positivo
68379,negativo
68380,negativo
68381,negativo
68382,positivo
68383,negativo
68384,negativo
68385,negativo
68386,positivo
68387,positivo
68388,positivo
68389,positivo
68390,positivo
68391,positivo
68392,positivo
68393,positivo
68394,negativo
68395,negativo
68396,negativo
68397,positivo
68398,positivo
68399,negativo
68400,negativo
68401,negativo
68402,negativo
68403,positivo
68404,positivo
68405,positivo
68406,negativo
68407,positivo
68408,negativo
68409,positivo
68410,negativo
68411,positivo
68412,negativo
68413,positivo
68414,negativo
68415,positivo
68416,positivo
68417,negativo
68418,negativo
68419,positivo
68420,positivo
68421,negativo
68422,positivo
68423,positivo
68424,positivo
68425,positivo
68426,negativo
68427,negativo
68428,positivo
68429,positivo
68430,positivo
68431,negativo
68432,positivo
68433,negativo
68434,positivo
68435,negativo
68436,positivo
68437,positivo
68438,negativo
68439,negativo
68440,positivo
68441,negativo
68442,negativo
68443,positivo
68444,positivo
68445,positivo
68446,negativo
68447,positivo
68448,positivo
68449,positivo
68450,negativo
68451,negativo
68452,positivo
68453,negativo
68454,negativo
68455,negativo
68456,negativo
68457,positivo
68458,negativo
68459,positivo
68460,positivo
68461,positivo
68462,negativo
68463,positivo
68464,positivo
68465,positivo
68466,positivo
68467,negativo
68468,negativo
68469,negativo
68470,positivo
68471,negativo
68472,positivo
68473,positivo
68474,negativo
68475,positivo
68476,positivo
68477,positivo
68478,negativo
68479,positivo
68480,positivo
68481,negativo
68482,positivo
68483,negativo
68484,positivo
68485,positivo
68486,positivo
68487,negativo
68488,negativo
68489,positivo
68490,positivo
68491,negativo
68492,negativo
68493,positivo
68494,negativo
68495,negativo
68496,positivo
68497,positivo
68498,negativo
68499,positivo
68500,positivo
68501,positivo
68502,negativo
68503,positivo
68504,negativo
68505,negativo
68506,negativo
68507,positivo
68508,positivo
68509,positivo
68510,negativo
68511,positivo
68512,positivo
68513,negativo
68514,positivo
68515,positivo
68516,negativo
68517,negativo
68518,positivo
68519,negativo
68520,negativo
68521,negativo
68522,negativo
68523,negativo
68524,positivo
68525,positivo
68526,negativo
68527,negativo
68528,negativo
68529,positivo
68530,positivo
68531,positivo
68532,positivo
68533,positivo
68534,positivo
68535,positivo
68536,positivo
68537,negativo
68538,positivo
68539,positivo
68540,positivo
68541,negativo
68542,positivo
68543,negativo
68544,positivo
68545,positivo
68546,positivo
68547,negativo
68548,negativo
68549,positivo
68550,negativo
68551,positivo
68552,negativo
68553,positivo
68554,positivo
68555,negativo
68556,positivo
68557,negativo
68558,positivo
68559,positivo
68560,positivo
68561,positivo
68562,negativo
68563,negativo
68564,negativo
68565,positivo
68566,negativo
68567,positivo
68568,positivo
68569,negativo
68570,positivo
68571,positivo
68572,positivo
68573,positivo
68574,positivo
68575,negativo
68576,positivo
68577,negativo
68578,negativo
68579,negativo
68580,positivo
68581,negativo
68582,positivo
68583,positivo
68584,positivo
68585,positivo
68586,negativo
68587,positivo
68588,positivo
68589,positivo
68590,negativo
68591,negativo
68592,positivo
68593,positivo
68594,positivo
68595,positivo
68596,positivo
68597,negativo
68598,positivo
